Image;PSNR final (gamma = 0.005);SSIM final (gamma = 0.005);No. Iter. (gamma = 0.005);mse final (gamma = 0.005);log_grad (gamma = 0.005);theta (gamma = 0.005);PSNR max (gamma = 0.005);SSIM (k) (gamma = 0.005);No. Iter. (k) (gamma = 0.005);mse final (k) (gamma = 0.005);log_grad (k) (gamma = 0.005);theta (k) (gamma = 0.005);PSNR final (gamma = 0.01);SSIM final (gamma = 0.01);No. Iter. (gamma = 0.01);mse final (gamma = 0.01);log_grad (gamma = 0.01);theta (gamma = 0.01);PSNR max (gamma = 0.01);SSIM (k) (gamma = 0.01);No. Iter. (k) (gamma = 0.01);mse final (k) (gamma = 0.01);log_grad (k) (gamma = 0.01);theta (k) (gamma = 0.01);PSNR final (gamma = 0.015);SSIM final (gamma = 0.015);No. Iter. (gamma = 0.015);mse final (gamma = 0.015);log_grad (gamma = 0.015);theta (gamma = 0.015);PSNR max (gamma = 0.015);SSIM (k) (gamma = 0.015);No. Iter. (k) (gamma = 0.015);mse final (k) (gamma = 0.015);log_grad (k) (gamma = 0.015);theta (k) (gamma = 0.015);PSNR final (gamma = 0.02);SSIM final (gamma = 0.02);No. Iter. (gamma = 0.02);mse final (gamma = 0.02);log_grad (gamma = 0.02);theta (gamma = 0.02);PSNR max (gamma = 0.02);SSIM (k) (gamma = 0.02);No. Iter. (k) (gamma = 0.02);mse final (k) (gamma = 0.02);log_grad (k) (gamma = 0.02);theta (k) (gamma = 0.02);PSNR final (gamma = 0.025);SSIM final (gamma = 0.025);No. Iter. (gamma = 0.025);mse final (gamma = 0.025);log_grad (gamma = 0.025);theta (gamma = 0.025);PSNR max (gamma = 0.025);SSIM (k) (gamma = 0.025);No. Iter. (k) (gamma = 0.025);mse final (k) (gamma = 0.025);log_grad (k) (gamma = 0.025);theta (k) (gamma = 0.025);PSNR final (gamma = 0.03);SSIM final (gamma = 0.03);No. Iter. (gamma = 0.03);mse final (gamma = 0.03);log_grad (gamma = 0.03);theta (gamma = 0.03);PSNR max (gamma = 0.03);SSIM (k) (gamma = 0.03);No. Iter. (k) (gamma = 0.03);mse final (k) (gamma = 0.03);log_grad (k) (gamma = 0.03);theta (k) (gamma = 0.03);PSNR final (gamma = 0.035);SSIM final (gamma = 0.035);No. Iter. (gamma = 0.035);mse final (gamma = 0.035);log_grad (gamma = 0.035);theta (gamma = 0.035);PSNR max (gamma = 0.035);SSIM (k) (gamma = 0.035);No. Iter. (k) (gamma = 0.035);mse final (k) (gamma = 0.035);log_grad (k) (gamma = 0.035);theta (k) (gamma = 0.035);PSNR final (gamma = 0.04);SSIM final (gamma = 0.04);No. Iter. (gamma = 0.04);mse final (gamma = 0.04);log_grad (gamma = 0.04);theta (gamma = 0.04);PSNR max (gamma = 0.04);SSIM (k) (gamma = 0.04);No. Iter. (k) (gamma = 0.04);mse final (k) (gamma = 0.04);log_grad (k) (gamma = 0.04);theta (k) (gamma = 0.04);PSNR final (gamma = 0.045);SSIM final (gamma = 0.045);No. Iter. (gamma = 0.045);mse final (gamma = 0.045);log_grad (gamma = 0.045);theta (gamma = 0.045);PSNR max (gamma = 0.045);SSIM (k) (gamma = 0.045);No. Iter. (k) (gamma = 0.045);mse final (k) (gamma = 0.045);log_grad (k) (gamma = 0.045);theta (k) (gamma = 0.045);PSNR final (gamma = 0.05);SSIM final (gamma = 0.05);No. Iter. (gamma = 0.05);mse final (gamma = 0.05);log_grad (gamma = 0.05);theta (gamma = 0.05);PSNR max (gamma = 0.05);SSIM (k) (gamma = 0.05);No. Iter. (k) (gamma = 0.05);mse final (k) (gamma = 0.05);log_grad (k) (gamma = 0.05);theta (k) (gamma = 0.05);PSNR final (gamma = 0.055);SSIM final (gamma = 0.055);No. Iter. (gamma = 0.055);mse final (gamma = 0.055);log_grad (gamma = 0.055);theta (gamma = 0.055);PSNR max (gamma = 0.055);SSIM (k) (gamma = 0.055);No. Iter. (k) (gamma = 0.055);mse final (k) (gamma = 0.055);log_grad (k) (gamma = 0.055);theta (k) (gamma = 0.055);PSNR final (gamma = 0.06);SSIM final (gamma = 0.06);No. Iter. (gamma = 0.06);mse final (gamma = 0.06);log_grad (gamma = 0.06);theta (gamma = 0.06);PSNR max (gamma = 0.06);SSIM (k) (gamma = 0.06);No. Iter. (k) (gamma = 0.06);mse final (k) (gamma = 0.06);log_grad (k) (gamma = 0.06);theta (k) (gamma = 0.06);PSNR final (gamma = 0.065);SSIM final (gamma = 0.065);No. Iter. (gamma = 0.065);mse final (gamma = 0.065);log_grad (gamma = 0.065);theta (gamma = 0.065);PSNR max (gamma = 0.065);SSIM (k) (gamma = 0.065);No. Iter. (k) (gamma = 0.065);mse final (k) (gamma = 0.065);log_grad (k) (gamma = 0.065);theta (k) (gamma = 0.065);PSNR final (gamma = 0.07);SSIM final (gamma = 0.07);No. Iter. (gamma = 0.07);mse final (gamma = 0.07);log_grad (gamma = 0.07);theta (gamma = 0.07);PSNR max (gamma = 0.07);SSIM (k) (gamma = 0.07);No. Iter. (k) (gamma = 0.07);mse final (k) (gamma = 0.07);log_grad (k) (gamma = 0.07);theta (k) (gamma = 0.07);PSNR final (gamma = 0.075);SSIM final (gamma = 0.075);No. Iter. (gamma = 0.075);mse final (gamma = 0.075);log_grad (gamma = 0.075);theta (gamma = 0.075);PSNR max (gamma = 0.075);SSIM (k) (gamma = 0.075);No. Iter. (k) (gamma = 0.075);mse final (k) (gamma = 0.075);log_grad (k) (gamma = 0.075);theta (k) (gamma = 0.075);PSNR final (gamma = 0.08);SSIM final (gamma = 0.08);No. Iter. (gamma = 0.08);mse final (gamma = 0.08);log_grad (gamma = 0.08);theta (gamma = 0.08);PSNR max (gamma = 0.08);SSIM (k) (gamma = 0.08);No. Iter. (k) (gamma = 0.08);mse final (k) (gamma = 0.08);log_grad (k) (gamma = 0.08);theta (k) (gamma = 0.08);PSNR final (gamma = 0.085);SSIM final (gamma = 0.085);No. Iter. (gamma = 0.085);mse final (gamma = 0.085);log_grad (gamma = 0.085);theta (gamma = 0.085);PSNR max (gamma = 0.085);SSIM (k) (gamma = 0.085);No. Iter. (k) (gamma = 0.085);mse final (k) (gamma = 0.085);log_grad (k) (gamma = 0.085);theta (k) (gamma = 0.085);PSNR final (gamma = 0.09);SSIM final (gamma = 0.09);No. Iter. (gamma = 0.09);mse final (gamma = 0.09);log_grad (gamma = 0.09);theta (gamma = 0.09);PSNR max (gamma = 0.09);SSIM (k) (gamma = 0.09);No. Iter. (k) (gamma = 0.09);mse final (k) (gamma = 0.09);log_grad (k) (gamma = 0.09);theta (k) (gamma = 0.09);PSNR final (gamma = 0.095);SSIM final (gamma = 0.095);No. Iter. (gamma = 0.095);mse final (gamma = 0.095);log_grad (gamma = 0.095);theta (gamma = 0.095);PSNR max (gamma = 0.095);SSIM (k) (gamma = 0.095);No. Iter. (k) (gamma = 0.095);mse final (k) (gamma = 0.095);log_grad (k) (gamma = 0.095);theta (k) (gamma = 0.095);PSNR final (gamma = 0.1);SSIM final (gamma = 0.1);No. Iter. (gamma = 0.1);mse final (gamma = 0.1);log_grad (gamma = 0.1);theta (gamma = 0.1);PSNR max (gamma = 0.1);SSIM (k) (gamma = 0.1);No. Iter. (k) (gamma = 0.1);mse final (k) (gamma = 0.1);log_grad (k) (gamma = 0.1);theta (k) (gamma = 0.1);PSNR final (gamma = 0.105);SSIM final (gamma = 0.105);No. Iter. (gamma = 0.105);mse final (gamma = 0.105);log_grad (gamma = 0.105);theta (gamma = 0.105);PSNR max (gamma = 0.105);SSIM (k) (gamma = 0.105);No. Iter. (k) (gamma = 0.105);mse final (k) (gamma = 0.105);log_grad (k) (gamma = 0.105);theta (k) (gamma = 0.105);PSNR final (gamma = 0.11);SSIM final (gamma = 0.11);No. Iter. (gamma = 0.11);mse final (gamma = 0.11);log_grad (gamma = 0.11);theta (gamma = 0.11);PSNR max (gamma = 0.11);SSIM (k) (gamma = 0.11);No. Iter. (k) (gamma = 0.11);mse final (k) (gamma = 0.11);log_grad (k) (gamma = 0.11);theta (k) (gamma = 0.11);PSNR final (gamma = 0.115);SSIM final (gamma = 0.115);No. Iter. (gamma = 0.115);mse final (gamma = 0.115);log_grad (gamma = 0.115);theta (gamma = 0.115);PSNR max (gamma = 0.115);SSIM (k) (gamma = 0.115);No. Iter. (k) (gamma = 0.115);mse final (k) (gamma = 0.115);log_grad (k) (gamma = 0.115);theta (k) (gamma = 0.115);PSNR final (gamma = 0.12);SSIM final (gamma = 0.12);No. Iter. (gamma = 0.12);mse final (gamma = 0.12);log_grad (gamma = 0.12);theta (gamma = 0.12);PSNR max (gamma = 0.12);SSIM (k) (gamma = 0.12);No. Iter. (k) (gamma = 0.12);mse final (k) (gamma = 0.12);log_grad (k) (gamma = 0.12);theta (k) (gamma = 0.12);PSNR final (gamma = 0.125);SSIM final (gamma = 0.125);No. Iter. (gamma = 0.125);mse final (gamma = 0.125);log_grad (gamma = 0.125);theta (gamma = 0.125);PSNR max (gamma = 0.125);SSIM (k) (gamma = 0.125);No. Iter. (k) (gamma = 0.125);mse final (k) (gamma = 0.125);log_grad (k) (gamma = 0.125);theta (k) (gamma = 0.125);PSNR final (gamma = 0.13);SSIM final (gamma = 0.13);No. Iter. (gamma = 0.13);mse final (gamma = 0.13);log_grad (gamma = 0.13);theta (gamma = 0.13);PSNR max (gamma = 0.13);SSIM (k) (gamma = 0.13);No. Iter. (k) (gamma = 0.13);mse final (k) (gamma = 0.13);log_grad (k) (gamma = 0.13);theta (k) (gamma = 0.13);PSNR final (gamma = 0.135);SSIM final (gamma = 0.135);No. Iter. (gamma = 0.135);mse final (gamma = 0.135);log_grad (gamma = 0.135);theta (gamma = 0.135);PSNR max (gamma = 0.135);SSIM (k) (gamma = 0.135);No. Iter. (k) (gamma = 0.135);mse final (k) (gamma = 0.135);log_grad (k) (gamma = 0.135);theta (k) (gamma = 0.135);PSNR final (gamma = 0.14);SSIM final (gamma = 0.14);No. Iter. (gamma = 0.14);mse final (gamma = 0.14);log_grad (gamma = 0.14);theta (gamma = 0.14);PSNR max (gamma = 0.14);SSIM (k) (gamma = 0.14);No. Iter. (k) (gamma = 0.14);mse final (k) (gamma = 0.14);log_grad (k) (gamma = 0.14);theta (k) (gamma = 0.14);PSNR final (gamma = 0.145);SSIM final (gamma = 0.145);No. Iter. (gamma = 0.145);mse final (gamma = 0.145);log_grad (gamma = 0.145);theta (gamma = 0.145);PSNR max (gamma = 0.145);SSIM (k) (gamma = 0.145);No. Iter. (k) (gamma = 0.145);mse final (k) (gamma = 0.145);log_grad (k) (gamma = 0.145);theta (k) (gamma = 0.145);PSNR final (gamma = 0.15);SSIM final (gamma = 0.15);No. Iter. (gamma = 0.15);mse final (gamma = 0.15);log_grad (gamma = 0.15);theta (gamma = 0.15);PSNR max (gamma = 0.15);SSIM (k) (gamma = 0.15);No. Iter. (k) (gamma = 0.15);mse final (k) (gamma = 0.15);log_grad (k) (gamma = 0.15);theta (k) (gamma = 0.15);PSNR final (gamma = 0.155);SSIM final (gamma = 0.155);No. Iter. (gamma = 0.155);mse final (gamma = 0.155);log_grad (gamma = 0.155);theta (gamma = 0.155);PSNR max (gamma = 0.155);SSIM (k) (gamma = 0.155);No. Iter. (k) (gamma = 0.155);mse final (k) (gamma = 0.155);log_grad (k) (gamma = 0.155);theta (k) (gamma = 0.155);PSNR final (gamma = 0.16);SSIM final (gamma = 0.16);No. Iter. (gamma = 0.16);mse final (gamma = 0.16);log_grad (gamma = 0.16);theta (gamma = 0.16);PSNR max (gamma = 0.16);SSIM (k) (gamma = 0.16);No. Iter. (k) (gamma = 0.16);mse final (k) (gamma = 0.16);log_grad (k) (gamma = 0.16);theta (k) (gamma = 0.16);PSNR final (gamma = 0.165);SSIM final (gamma = 0.165);No. Iter. (gamma = 0.165);mse final (gamma = 0.165);log_grad (gamma = 0.165);theta (gamma = 0.165);PSNR max (gamma = 0.165);SSIM (k) (gamma = 0.165);No. Iter. (k) (gamma = 0.165);mse final (k) (gamma = 0.165);log_grad (k) (gamma = 0.165);theta (k) (gamma = 0.165);PSNR final (gamma = 0.17);SSIM final (gamma = 0.17);No. Iter. (gamma = 0.17);mse final (gamma = 0.17);log_grad (gamma = 0.17);theta (gamma = 0.17);PSNR max (gamma = 0.17);SSIM (k) (gamma = 0.17);No. Iter. (k) (gamma = 0.17);mse final (k) (gamma = 0.17);log_grad (k) (gamma = 0.17);theta (k) (gamma = 0.17);PSNR final (gamma = 0.175);SSIM final (gamma = 0.175);No. Iter. (gamma = 0.175);mse final (gamma = 0.175);log_grad (gamma = 0.175);theta (gamma = 0.175);PSNR max (gamma = 0.175);SSIM (k) (gamma = 0.175);No. Iter. (k) (gamma = 0.175);mse final (k) (gamma = 0.175);log_grad (k) (gamma = 0.175);theta (k) (gamma = 0.175);PSNR final (gamma = 0.18);SSIM final (gamma = 0.18);No. Iter. (gamma = 0.18);mse final (gamma = 0.18);log_grad (gamma = 0.18);theta (gamma = 0.18);PSNR max (gamma = 0.18);SSIM (k) (gamma = 0.18);No. Iter. (k) (gamma = 0.18);mse final (k) (gamma = 0.18);log_grad (k) (gamma = 0.18);theta (k) (gamma = 0.18);PSNR final (gamma = 0.185);SSIM final (gamma = 0.185);No. Iter. (gamma = 0.185);mse final (gamma = 0.185);log_grad (gamma = 0.185);theta (gamma = 0.185);PSNR max (gamma = 0.185);SSIM (k) (gamma = 0.185);No. Iter. (k) (gamma = 0.185);mse final (k) (gamma = 0.185);log_grad (k) (gamma = 0.185);theta (k) (gamma = 0.185);PSNR final (gamma = 0.19);SSIM final (gamma = 0.19);No. Iter. (gamma = 0.19);mse final (gamma = 0.19);log_grad (gamma = 0.19);theta (gamma = 0.19);PSNR max (gamma = 0.19);SSIM (k) (gamma = 0.19);No. Iter. (k) (gamma = 0.19);mse final (k) (gamma = 0.19);log_grad (k) (gamma = 0.19);theta (k) (gamma = 0.19);PSNR final (gamma = 0.195);SSIM final (gamma = 0.195);No. Iter. (gamma = 0.195);mse final (gamma = 0.195);log_grad (gamma = 0.195);theta (gamma = 0.195);PSNR max (gamma = 0.195);SSIM (k) (gamma = 0.195);No. Iter. (k) (gamma = 0.195);mse final (k) (gamma = 0.195);log_grad (k) (gamma = 0.195);theta (k) (gamma = 0.195);PSNR final (gamma = 0.2);SSIM final (gamma = 0.2);No. Iter. (gamma = 0.2);mse final (gamma = 0.2);log_grad (gamma = 0.2);theta (gamma = 0.2);PSNR max (gamma = 0.2);SSIM (k) (gamma = 0.2);No. Iter. (k) (gamma = 0.2);mse final (k) (gamma = 0.2);log_grad (k) (gamma = 0.2);theta (k) (gamma = 0.2)
kodim1;22,687117813049174;0,6639175178235831;3627,0;0,0009999725115441;9,68305853478178;0,6020190853242768;25,161298005654796;0,7896636090354289;93,0;0,0317585315915802;9,074695445146157;0,4772957080505313;24,50160470813067;0,7571374347528899;2539,0;0,0009998462384184;9,381158570584187;0,5690384726419198;25,196144503925183;0,7914331804666053;220,0;0,0126747798629301;9,081271812301514;0,4783054101443782;24,98935391951704;0,7821464227082816;2256,0;0,0009995874685048;9,269983224222274;0,5424330244575558;25,22861352269885;0,7931208597869794;396,0;0,0065625349833785;9,089544738745625;0,4812389116994071;25,17847997938192;0,7919133731558082;2147,0;0,000999982241405;9,210351517573532;0,5213093325717808;25,258710893673214;0,7948066534963508;649,0;0,0037057701034329;9,099424056087871;0,4842435289930058;25,26382187425637;0,7963608102063384;2102,0;0,0009996133806117;9,171797611265657;0,5043455413144682;25,28528105791205;0,7965087090788371;1015,0;0,0022052350466755;9,109665272278765;0,4854237092062688;25,30395247073599;0,7984684648015562;2082,0;0,0009998545367164;9,143842712431406;0,4893302242126827;25,30643897870087;0,798133800343798;1539,0;0,0013808012702494;9,119633027408026;0,4830669711490981;25,32128076690683;0,7993894846168486;2074,0;0,0009998956220604;9,122067808969826;0,476391439730844;25,32128076690683;0,7993894846168486;2074,0;0,0009998956220604;9,122067808969826;0,476391439730844;25,326139295658123;0,7996582009082395;2073,0;0,0009999006622203;9,104285635946292;0,465614035825018;25,326139295658123;0,7996582009082395;2073,0;0,0009999006622203;9,104285635946292;0,465614035825018;25,323641499458173;0,7995400794723122;2075,0;0,0009998404702407;9,089217525132293;0,4558629162847591;25,323641499458173;0,7995400794723122;2075,0;0,0009998404702407;9,089217525132293;0,4558629162847591;25,31668866620753;0,7991852469103642;2079,0;0,000999682928454;9,076135140661744;0,4469497570495236;25,31668866620753;0,7991852469103642;2079,0;0,000999682928454;9,076135140661744;0,4469497570495236;25,30690711472515;0,7986786724648448;2084,0;0,0009997274681083;9,064546120673524;0,4393039885358975;25,30690711472515;0,7986786724648448;2084,0;0,0009997274681083;9,064546120673524;0,4393039885358975;25,295322857349333;0,7980733917186309;2089,0;0,0009998831276919;9,054104324929764;0,4317231174482636;25,295322857349333;0,7980733917186309;2089,0;0,0009998831276919;9,054104324929764;0,4317231174482636;25,282667120492786;0,7974064851919387;2095,0;0,0009996590779368;9,044627406335668;0,4252573931100887;25,282667120492786;0,7974064851919387;2095,0;0,0009996590779368;9,044627406335668;0,4252573931100887;25,26934839421365;0,7966994216835531;2101,0;0,0009996779357277;9,035917477260654;0,4190334546221569;25,26934839421365;0,7966994216835531;2101,0;0,0009996779357277;9,035917477260654;0,4190334546221569;25,25562689103383;0,7959655071485687;2106,0;0,0009998052708082;9,027808212025471;0,4134603943758521;25,25562689103383;0,7959655071485687;2106,0;0,0009998052708082;9,027808212025471;0,4134603943758521;25,24175163923949;0,7952195776235245;2111,0;0,0009998059116041;9,02024761649104;0,4083062439331957;25,24175163923949;0,7952195776235245;2111,0;0,0009998059116041;9,02024761649104;0,4083062439331957;25,22783431220965;0,7944678011472591;2116,0;0,0009996401975582;9,013164930048648;0,4035449888606148;25,22783431220965;0,7944678011472591;2116,0;0,0009996401975582;9,013164930048648;0,4035449888606148;25,213905695260816;0,7937119409666242;2120,0;0,0009999144046655;9,006456331630806;0,399065218173384;25,213905695260816;0,7937119409666242;2120,0;0,0009999144046655;9,006456331630806;0,399065218173384;25,2001323120604;0,7929619970927263;2125,0;0,000999626362891;9,000151929308553;0,3951125411981618;25,2001323120604;0,7929619970927263;2125,0;0,000999626362891;9,000151929308553;0,3951125411981618;25,186478773683227;0,7922154667359703;2129,0;0,0009997483311231;8,994130805319987;0,3909985535998976;25,186478773683227;0,7922154667359703;2129,0;0,0009997483311231;8,994130805319987;0,3909985535998976;25,173029498655875;0,791476907815977;2133,0;0,0009996136203211;8,988400146159979;0,3872882378230466;25,173029498655875;0,791476907815977;2133,0;0,0009996136203211;8,988400146159979;0,3872882378230466;25,15973608421428;0,7907445095892904;2136,0;0,0009997037687816;8,982889644905159;0,3835857427060069;25,15973608421428;0,7907445095892904;2136,0;0,0009997037687816;8,982889644905159;0,3835857427060069;25,146640606297936;0,7900209281660847;2139,0;0,0009997851052761;8,977614343797843;0,3800581917202034;25,146640606297936;0,7900209281660847;2139,0;0,0009997851052761;8,977614343797843;0,3800581917202034;25,133765279042706;0,7893076392334857;2142,0;0,0009998924097827;8,97255299404678;0,37659950137298;25,133765279042706;0,7893076392334857;2142,0;0,0009998924097827;8,97255299404678;0,37659950137298;25,12112088418824;0,7886054622841979;2145,0;0,0009999111701023;8,967687067302466;0,373555813293987;25,12112088418824;0,7886054622841979;2145,0;0,0009999111701023;8,967687067302466;0,373555813293987;25,108716184187205;0,7879145387088319;2148,0;0,0009998141064202;8,963001256075156;0,3706063922761613;25,108716184187205;0,7879145387088319;2148,0;0,0009998141064202;8,963001256075156;0,3706063922761613;25,096558909648493;0,7872350869136916;2151,0;0,0009996352341756;8,95848212820214;0,3678283178797932;25,096558909648493;0,7872350869136916;2151,0;0,0009996352341756;8,95848212820214;0,3678283178797932;25,084583056440053;0,7865640643736094;2153,0;0,0009996568639195;8,954075035014931;0,3652674575703726;25,084583056440053;0,7865640643736094;2153,0;0,0009996568639195;8,954075035014931;0,3652674575703726;25,0728400873924;0,7859043756653169;2155,0;0,0009996464554963;8,949810918177741;0,3626051196025848;25,0728400873924;0,7859043756653169;2155,0;0,0009996464554963;8,949810918177741;0,3626051196025848;25,06132184155467;0,7852559379610691;2157,0;0,0009995756043761;8,945680409022026;0,3602165420723898;25,06132184155467;0,7852559379610691;2157,0;0,0009995756043761;8,945680409022026;0,3602165420723898;25,049957093076102;0,7846156715784306;2158,0;0,0009999903666529;8,941631263804316;0,3580819989156651;25,049957093076102;0,7846156715784306;2158,0;0,0009999903666529;8,941631263804316;0,3580819989156651;25,038853202507617;0,7839886586304056;2160,0;0,0009999691299585;8,937740794870587;0,3559818810237946;25,038853202507617;0,7839886586304056;2160,0;0,0009999691299585;8,937740794870587;0,3559818810237946;25,02795233231002;0,7833718211391721;2162,0;0,0009999238281242;8,93395779527707;0,3535124351774063;25,02795233231002;0,7833718211391721;2162,0;0,0009999238281242;8,93395779527707;0,3535124351774063;25,017249305792543;0,7827651081851482;2164,0;0,0009998124856233;8,9302757971348;0,3514660573911189;25,017249305792543;0,7827651081851482;2164,0;0,0009998124856233;8,9302757971348;0,3514660573911189;25,006736675947515;0,7821683073332003;2166,0;0,0009996859190202;8,926688544235514;0,3496790365788886;25,006736675947515;0,7821683073332003;2166,0;0,0009996859190202;8,926688544235514;0,3496790365788886;24,996340889467948;0,7815780314181552;2167,0;0,0009999688817248;8,923147164219474;0,3474498787261196;24,996340889467948;0,7815780314181552;2167,0;0,0009999688817248;8,923147164219474;0,3474498787261196;24,986189086527265;0,780999998844169;2169,0;0,0009997479675914;8,919734910702816;0,3453618398550414;24,986189086527265;0,780999998844169;2169,0;0,0009997479675914;8,919734910702816;0,3453618398550414;24,97620911535932;0,7804308291077843;2171,0;0,0009995795554674;8,916403266953862;0,3437858414725837;24,97620911535932;0,7804308291077843;2171,0;0,0009995795554674;8,916403266953862;0,3437858414725837;24,966328414071818;0,7798674221392746;2172,0;0,0009998493848124;8,913103955520358;0,3417672304457156;24,966328414071818;0,7798674221392746;2172,0;0,0009998493848124;8,913103955520358;0,3417672304457156;24,95666940713179;0,7793153120953348;2174,0;0,0009997311725157;8,909922386202465;0,3398490512266964;24,95666940713179;0,7793153120953348;2174,0;0,0009997311725157;8,909922386202465;0,3398490512266964
