Gamma;mean PSNR;mean SSIM;mean Iteraciones;mean log_grad;mean theta
20,0;27,300117192560055;0,8161625144654149;4124,041666666667;10,002397713992144;0,5919222624373294
25,0;28,264249352026738;0,859503645549189;4756,875;9,809893893538495;0,582666126917931
30,0;28,69352490227158;0,8782395688257824;5193,125;9,66989681967369;0,57086740645034
35,0;28,77305428598005;0,8823978277380196;5474,333333333333;9,573932733554058;0,55793759931709
40,0;28,69178579562842;0,8801416581883549;5659,375;9,506547977191344;0,5448996790655886
45,0;28,55365917099982;0,8756469480754797;5795,375;9,456168670670246;0,5325388766901176
50,0;28,402197475736966;0,8706166377738617;5907,833333333333;9,41621591712963;0,5209162287514932
35,0;28,77305428598005;0,8823978277380196;5474,333333333333;9,573932733554058;0,55793759931709
35,0;28,77305428598005;0,8823978277380196;5474,333333333333;9,573932733554058;0,55793759931709
