beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
35.0,0.01,0.01,0.001,10000.0,8014.501964092255,24.759850438171817,0.7975940362657953,0.0009996616415071608,5928.0,10.082727656398598,0.5134500064627724,25.265774860371508,0.8245926747698858,3145.0,0.0030463026773773854,10.299279724827443,0.540816073917688
