beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
25.0,0.01,0.01,0.001,10000.0,6482.199349403381,27.416248098123873,0.8488070618885359,0.000999968087238832,4740.0,9.919600734000959,0.5757439969184263,27.416248098123873,0.8488070618885359,4740.0,0.000999968087238832,9.919600734000959,0.5757439969184263
