k,PSNR,SSIM,mse,Log-Gradient,Angle
0.0,20.349461691501883,0.3755423329492484,0.0,10.911541824339754,0.6009873566987051
1.0,20.352630078290762,0.37569436935674777,0.010170750153152674,10.911101261468813,0.6025246571133551
2.0,20.35638803302506,0.37587662598124155,0.01224344201411925,10.910581727735615,0.6025436678587703
3.0,20.360173210359886,0.37606039481452536,0.012368335578150601,10.910058545213944,0.6025566266376682
4.0,20.363960423292966,0.37624432587148493,0.012377883568816486,10.909535040175841,0.6025673159497396
5.0,20.367747681736297,0.376428310991549,0.012375679299547405,10.90901148483859,0.6025807683192088
6.0,20.371534690921322,0.37661233405211014,0.012371272150512116,10.908487921369856,0.6025908240701239
7.0,20.37532138392166,0.3767963913448846,0.01236620403896102,10.907964361416369,0.602602695326324
8.0,20.379107745676603,0.37698048190660144,0.012360950158963446,10.907440808071849,0.6026144568533035
9.0,20.38289377000308,0.3771646053481595,0.012355583582224425,10.906917262901299,0.6026265285247763
10.0,20.38667945457739,0.37734876148860935,0.012350174168648208,10.906393726575242,0.6026383789954017
11.0,20.39046479807557,0.3775329502043121,0.012344739462370871,10.905870199551185,0.6026499470619545
12.0,20.394249799540578,0.3777171713877369,0.012339292157073817,10.905346682132738,0.6026612523899892
13.0,20.398034458270562,0.3779014249565222,0.01233382973400108,10.904823174624811,0.6026723326648593
14.0,20.401818773642695,0.3780857108334034,0.012328360457919173,10.904299677240095,0.6026832837395723
15.0,20.40560274513114,0.37827002894937145,0.012322885667031987,10.90377619012688,0.6026941767860364
16.0,20.409386372260848,0.37845437923583475,0.012317408863690097,10.903252713399395,0.6027050563191279
17.0,20.413169654561237,0.3786387616246387,0.012311931099887258,10.90272924716691,0.6027159345169906
18.0,20.41695259156495,0.3788231760479084,0.01230644990847157,10.902205791534032,0.6027268111387188
19.0,20.420735182806883,0.37900762243797165,0.012300969489454375,10.901682346591729,0.6027376181347571
20.0,20.4245174278236,0.3791921007272761,0.01229549016940636,10.901158912422186,0.6027483726661187
21.0,20.428299326152842,0.3793766108483448,0.01229000849197178,10.900635489091757,0.6027590130663122
22.0,20.432080877333206,0.3795611527337477,0.012284526603847736,10.90011207667584,0.6027695491173292
23.0,20.435862080903895,0.37974572631607,0.012279045995416144,10.89958867524774,0.6027800028511134
24.0,20.439642936404624,0.37993033152790145,0.012273566547517056,10.899065284880837,0.6027904307707777
25.0,20.443423443375423,0.3801149683018142,0.012268087767407194,10.898541905650296,0.6028008770576675
26.0,20.447203601356595,0.3802996365703577,0.012262610224688969,10.898018537619924,0.6028114010690664
27.0,20.450983409888615,0.38048433626605244,0.01225713326169583,10.897495180871783,0.6028218964324799
28.0,20.454762868512102,0.3806690673213822,0.012251657445031911,10.896971835480441,0.6028323334070488
29.0,20.458541976767748,0.38085382966879316,0.012246182832287044,10.89644850151747,0.6028427258566462
30.0,20.462320734196314,0.38103862324067794,0.012240709733461166,10.895925179052426,0.602853049829655
31.0,20.4660991403386,0.3812234479693936,0.012235238152895999,10.8954018681547,0.6028633301641063
32.0,20.46987719473539,0.3814083037872413,0.012229768093601448,10.89487856889355,0.6028735988887032
33.0,20.473654896927492,0.38159319062647495,0.012224299557519955,10.894355281338136,0.6028837916148225
34.0,20.477432246455688,0.3817781084193004,0.01221883254573314,10.893832005557542,0.6028939033096737
35.0,20.481209242860743,0.38196305709786404,0.012213367021631607,10.893308741620634,0.6029040195120604
36.0,20.484985885683386,0.3821480365942685,0.012207902645324628,10.892785489595402,0.6029140498004344
37.0,20.48876217446431,0.3823330468405554,0.012202439024409411,10.89226224955331,0.6029240690272463
38.0,20.49253810874417,0.3825180877687118,0.012196976477110126,10.891739021562646,0.6029341956020751
39.0,20.496313688063566,0.3827031593106794,0.012191515251522915,10.891215805692825,0.602944293565283
40.0,20.500088911963058,0.382888261398334,0.012186055167998335,10.890692602013841,0.6029544401995124
41.0,20.503863779983135,0.3830733939635067,0.012180596593778712,10.890169410594421,0.6029645316731305
42.0,20.50763829166427,0.3832585569379651,0.01217513952908509,10.889646231503296,0.6029744996487112
43.0,20.511412446546842,0.3834437502534269,0.012169683973991253,10.889123064809212,0.6029843593668559
44.0,20.5151862441712,0.38362897384155836,0.012164229928445968,10.888599910580925,0.602994180861863
45.0,20.518959684077632,0.3838142276339556,0.012158777392292581,10.888076768887212,0.603004041410888
46.0,20.52273276580636,0.383999511562179,0.012153326365285684,10.887553639796867,0.6030139404674428
47.0,20.526505488897556,0.3841848255577167,0.012147876847105126,10.887030523378705,0.6030237707127791
48.0,20.530277852891338,0.3843701695520155,0.012142428837367932,10.886507419701566,0.6030335565614579
49.0,20.53404985732775,0.38455554347645543,0.01213698210880971,10.885984328835246,0.6030432960257496
50.0,20.53782150174679,0.3847409472623677,0.01213153688203069,10.88546125084863,0.6030529859567734
51.0,20.54159278568839,0.3849263808410286,0.012126093160946615,10.884938185810613,0.6030628183709233
52.0,20.545363708692435,0.385111844143656,0.012120650919821754,10.884415133790124,0.6030727580840222
53.0,20.549134270298737,0.38529733710141634,0.012115210031659948,10.883892094856115,0.6030827050491584
54.0,20.552904470047064,0.385482859645419,0.012109770646033139,10.883369069077558,0.6030926324456442
55.0,20.556674307477106,0.3856684117067192,0.01210433276267397,10.882846056523453,0.6031026214849767
56.0,20.560443782128523,0.38585399321631736,0.012098896381303717,10.882323057262834,0.6031128036516085
57.0,20.56421289354088,0.38603960410515503,0.012093461501634943,10.88180007136476,0.6031229389409155
58.0,20.567981641253724,0.3862252443041285,0.012088028123374166,10.881277098898321,0.603133337371429
59.0,20.571750024806516,0.3864109137440736,0.012082596246224205,10.880754139932645,0.6031436847151599
60.0,20.57551804373866,0.38659661235576864,0.012077165869886226,10.88023119453688,0.6031540850208086
61.0,20.579285697589526,0.38678234006994566,0.012071736994061603,10.879708262780214,0.6031643833018485
62.0,20.583052985898398,0.38696809681727523,0.012066309618453579,10.879185344731866,0.6031745450227616
63.0,20.586819908204525,0.3871538825283778,0.012060883742768666,10.878662440461083,0.6031845913489277
64.0,20.590586464047092,0.38733969713381766,0.012055459366717898,10.878139550037146,0.6031946253857937
65.0,20.594352652965217,0.3875255405641087,0.01205003649001797,10.877616673529367,0.603204749164843
66.0,20.59811847449799,0.387711412749705,0.012044615112392083,10.877093811007091,0.6032149659872057
67.0,20.60188392818442,0.3878973136210144,0.012039195233571099,10.876570962539695,0.6032252276517039
68.0,20.605649013563475,0.38808324310838677,0.012033776853294056,10.876048128196587,0.6032355514722924
69.0,20.60941373017407,0.38826920114211677,0.012028359971308767,10.87552530804721,0.6032459375365874
70.0,20.61317807755506,0.38845518765244774,0.012022944587372719,10.875002502161037,0.6032566921358846
71.0,20.61694205524524,0.3886412025695738,0.01201753057682664,10.874479710607197,0.6032673166214687
72.0,20.620705662783372,0.38882724582362965,0.012012117985968473,10.87395693345551,0.6032786591989421
73.0,20.624468899708162,0.38901331734469924,0.012006706875124668,10.873434170775603,0.6032899013078611
74.0,20.628231765558247,0.38919941706281697,0.012001297264633505,10.872911422637062,0.6033009058613009
75.0,20.631994259872247,0.3893855449079568,0.011995889091422025,10.872388689109842,0.6033116082437577
76.0,20.6357563821887,0.38957170081004944,0.01199048239030319,10.871865970263737,0.603322062968441
77.0,20.639518132046106,0.38975788469896483,0.011985077193801067,10.871343266168404,0.6033326290364068
78.0,20.64327950898292,0.38994409650452405,0.011979673501854601,10.870820576893527,0.6033428488359841
79.0,20.647040512537536,0.3901303361565039,0.01197427131440556,10.87029790250883,0.6033528738024844
80.0,20.650801142248312,0.39031660358460735,0.011968870627126205,10.869775243083867,0.603364382729664
81.0,20.654561397653545,0.3905028987185086,0.011963471400940236,10.869252598686455,0.6033753778035421
82.0,20.658321278291496,0.39068922148781904,0.01195807367768153,10.868729969386422,0.6033859609159493
83.0,20.662080783700354,0.3908755718220945,0.011952677457356122,10.86820735525363,0.6033965526295021
84.0,20.6658399134183,0.3910619496508499,0.011947282739973038,10.86768475635797,0.603407015156937
85.0,20.669598666983433,0.39124835490353793,0.011941889525544537,10.867162172769378,0.603417314634327
86.0,20.673357043933823,0.39143478750956984,0.011936497814086067,10.86663960455781,0.6034274511170726
87.0,20.677115043807493,0.39162124739829524,0.011931107605616359,10.866117051793264,0.6034374383140679
88.0,20.680872666142417,0.3918077344990197,0.011925718900157175,10.865594514545768,0.6034473042224794
89.0,20.684629910476534,0.3919942487409942,0.011920331696260816,10.865071992885388,0.6034570496335726
90.0,20.688386776347727,0.3921807900534238,0.011914945984677428,10.864549486882249,0.603466514612847
91.0,20.69214326329385,0.3923673583654541,0.011909561765474237,10.864026996606501,0.6034756479963737
92.0,20.6958993708527,0.392553953606188,0.01190417903873085,10.863504522128334,0.6034861485067822
93.0,20.69965509856204,0.3927405757046723,0.011898797804539235,10.862982063517963,0.6034966389864123
94.0,20.703410445959598,0.3929272245899087,0.011893418063003536,10.862459620845641,0.6035067835424811
95.0,20.707165412583034,0.39311390019084347,0.011888039814240053,10.861937194181651,0.603516819121037
96.0,20.710919997970002,0.39330060243637405,0.011882663058377001,10.86141478359631,0.6035268031497414
97.0,20.7146742016581,0.3934873312553517,0.011877287795554444,10.86089238915996,0.6035370041954199
98.0,20.718428023184874,0.3936740865765686,0.011871914025924052,10.860370010942981,0.6035477886422825
99.0,20.72218146208786,0.3938608683287783,0.011866541747419752,10.859847649015796,0.6035586588234941
100.0,20.72593451790452,0.3940476764406781,0.011861170959259615,10.859325303448859,0.6035692684043971
101.0,20.72968719017231,0.3942345108409126,0.011855801606582983,10.85880297431289,0.6035793307700207
102.0,20.733439478428636,0.39442137145808615,0.01185043374211611,10.858280661678412,0.6035889990761988
103.0,20.737191382210867,0.394608258220747,0.011845067369029953,10.857758365615963,0.6035987421827901
104.0,20.740942901056336,0.39479517105739537,0.011839702487677147,10.857236086196115,0.6036087016712635
105.0,20.74469403450234,0.3949821098964837,0.011834339098423206,10.85671382348947,0.603618834885414
106.0,20.748444782086153,0.39516907466641454,0.011828977201646378,10.856191577566658,0.603629411476609
