beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
37.5,0.01,0.01,0.001,10000.0,7499.493725538254,31.017003366415427,0.9059344315531255,0.0009999829910422328,5557.0,9.306293044249323,0.572952120918304,31.017003366415427,0.9059344315531255,5557.0,0.0009999829910422328,9.306293044249323,0.572952120918304
