beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
20.0,0.01,0.01,0.001,10000.0,5609.499733448029,26.966117976777944,0.8093225821193593,0.000999905223064974,4169.0,10.086515442174552,0.5891129894597913,26.966117976777944,0.8093225821193593,4169.0,0.000999905223064974,10.086515442174552,0.5891129894597913
