beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
32.5,0.01,0.01,0.001,10000.0,7236.039051532745,31.040348182953178,0.9070794068515239,0.000999630475544407,5333.0,9.170729118872858,0.5833476862516831,31.040348182953178,0.9070794068515239,5333.0,0.000999630475544407,9.170729118872858,0.5833476862516831
