beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
42.5,0.01,0.01,0.001,10000.0,7368.09783577919,30.873618307035,0.9244535322955519,0.0009998298424041035,5659.0,9.388040712165983,0.5537774174922184,30.875019006120084,0.9242257710375344,5526.0,0.0010596626053977233,9.393820313093544,0.5548584081465631
