beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
30.0,0.01,0.01,0.001,10000.0,6780.973251104355,27.296358880377795,0.8542439072598507,0.000999602472627995,5343.0,9.770239299458098,0.5628028516387329,27.299436384558362,0.8539934723897232,5056.0,0.0011284554200150579,9.788121161645318,0.563943237380717
