beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
25.0,0.01,0.01,0.001,10000.0,6537.211300849915,27.17599247209182,0.8459341372558598,0.0009997625075164624,4838.0,9.913574038100366,0.5751909488194223,27.17599247209182,0.8459341372558598,4838.0,0.0009997625075164624,9.913574038100366,0.5751909488194223
