k,PSNR,SSIM,mse,Log-Gradient,Angle
0.0,20.31270595003022,0.3821249325074663,0.0,10.925179522765726,0.5954167292918733
1.0,20.315861195790323,0.38227720497834966,0.010176828224415043,10.924748038545221,0.6008174132393539
2.0,20.319590548525102,0.38245979079365927,0.012217100923685855,10.9242409467045,0.6008455836621508
3.0,20.3233477335452,0.3826440985876897,0.012347459787396101,10.923730203850383,0.6008457919631943
4.0,20.327107438392645,0.38282862580778004,0.012359787080735238,10.923219092259366,0.6008586956933583
5.0,20.330867461266852,0.38301322798469656,0.012358929812296335,10.922707903663886,0.6008765939315104
6.0,20.334627444707092,0.38319787963249957,0.012355367401949906,10.92219668779791,0.6008898798544712
7.0,20.338387316874265,0.3833825750578692,0.012351108194555331,10.921685456014632,0.600898235308066
8.0,20.342147055481558,0.3835673124296062,0.012346576351411623,10.921174212203733,0.6009114910721837
9.0,20.345906653268,0.38375209110553726,0.012341937729731852,10.920662958002834,0.600924655413034
10.0,20.349666107335338,0.38393691081051506,0.01233725063037057,10.920151694191473,0.600936406326903
11.0,20.353425415815686,0.3841217713223713,0.012332531467719482,10.919640421270714,0.6009484250212541
12.0,20.35718457779277,0.38430667253552403,0.012327796207529988,10.919129139568202,0.600960513876711
13.0,20.36094359262116,0.38449161437529894,0.012323045948774716,10.91861784935273,0.6009723426055631
14.0,20.364702459670198,0.38467659676378746,0.012318283907969352,10.918106550827709,0.6009839372659062
15.0,20.36846117833031,0.3848616196151446,0.012313513765977394,10.917595244161383,0.6009949001256732
16.0,20.372219748072208,0.38504668285567495,0.01230873834032281,10.917083929490616,0.6010086423452204
17.0,20.375978168362874,0.3852317864129682,0.012303958048482394,10.916572606936032,0.6010210462056298
18.0,20.379736438748882,0.3854169302225112,0.012299173653665231,10.916061276593862,0.6010329092292598
19.0,20.383494558751934,0.38560211422099083,0.012294387197239543,10.915549938546938,0.6010449747027183
20.0,20.387252527918776,0.3857873383461743,0.01228959983933804,10.915038592878073,0.6010570247080745
21.0,20.39101034576886,0.38597260253036,0.012284810913406592,10.914527239673557,0.601069045366015
22.0,20.394768011837915,0.3861579067079333,0.012280019995076363,10.91401587901723,0.601081063978719
23.0,20.398525525687823,0.386343250815597,0.012275229872260193,10.913504510976415,0.6010930642430526
24.0,20.402282886880833,0.3865286347900469,0.012270439800127453,10.91299313561898,0.6011050842508805
25.0,20.406040094979442,0.38671405856798496,0.012265650368533575,10.91248175301515,0.601117042237409
26.0,20.4097971495463,0.3868995220860685,0.01226086120348406,10.911970363221753,0.6011290099937413
27.0,20.413554050144075,0.3870850252809344,0.012256071391789015,10.911458966297582,0.6011409602832597
28.0,20.417310796335443,0.3872705680891612,0.012251282096763683,10.910947562311158,0.6011528779178398
29.0,20.42106738768301,0.3874561504472897,0.012246493770466738,10.910436151328593,0.6011647306526203
30.0,20.424823823749318,0.38764177229179025,0.012241706419087225,10.9099247334158,0.60117708654331
31.0,20.428580104096802,0.3878274335590793,0.012236920046990373,10.909413308638538,0.6011895649936269
32.0,20.43233622828774,0.3880131341855125,0.012232134564619673,10.908901877061203,0.6012019173131679
33.0,20.436092195884285,0.3881988741073738,0.012227349887001745,10.90839043874708,0.6012141248670541
34.0,20.4398480064484,0.38838465326089394,0.012222565255863141,10.907878993759823,0.6012262293944307
35.0,20.44360365954187,0.38857047158221447,0.012217780761837294,10.907367542164936,0.6012382690324397
36.0,20.44735915472629,0.3887563290074208,0.012212996505345566,10.906856084024337,0.6012502767279451
37.0,20.451114491563057,0.38894222547252744,0.012208212521060418,10.906344619404804,0.6012622171453735
38.0,20.45486966961336,0.38912816091346913,0.012203429265058987,10.90583314837196,0.6012741113704497
39.0,20.4586246884382,0.3893141352661092,0.012198646932982104,10.90532167099107,0.6012859187814023
40.0,20.462379547598353,0.3895001484662495,0.012193865526153962,10.904810187327422,0.6012976605900194
41.0,20.466134246654384,0.3896862004496087,0.01218908504566027,10.90429869744632,0.601309333532629
42.0,20.469888785166674,0.38987229115183575,0.012184305492385571,10.903787201413099,0.6013209993525729
43.0,20.473643162695335,0.390058420508499,0.012179526867044594,10.903275699293122,0.601332764921986
44.0,20.47739737880032,0.3902445884551033,0.012174749170208419,10.902764191151789,0.6013445213835434
45.0,20.48115143304131,0.39043079492706917,0.012169972402326368,10.902252677054538,0.6013562616225142
46.0,20.48490532497781,0.3906170398597523,0.012165196563744311,10.901741157066843,0.6013679225768194
47.0,20.488659054169084,0.3908033231884256,0.012160421654719976,10.901229631254223,0.6013795848775566
48.0,20.49241262017416,0.3909896448482973,0.012155647675435883,10.900718099682246,0.601391272440616
49.0,20.49616602255187,0.39117600477449455,0.012150874626010293,10.900206562416518,0.601402857928287
50.0,20.499919260860814,0.3913624029020635,0.012146102506506508,10.899695019522694,0.601414309673516
51.0,20.50367233465937,0.3915488391659927,0.012141331316940725,10.89918347106648,0.6014257679995217
52.0,20.507425243505683,0.3917353135011851,0.012136561057288905,10.898671917113631,0.6014372133715128
53.0,20.51117798695769,0.39192182584246377,0.012131791727492593,10.898160357729948,0.6014485593145202
54.0,20.5149305645731,0.3921083761245972,0.01212702332746378,10.897648792981288,0.6014598449313083
55.0,20.518682975909385,0.3922949642822684,0.012122255857089472,10.897137222933555,0.6014717055487137
56.0,20.522435220523807,0.39248159025007306,0.012117489316235332,10.896625647652707,0.6014835829475125
