beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
30.0,0.01,0.01,0.001,10000.0,6782.180254459381,29.870767169445248,0.8960365270458931,0.000999737022445348,4952.0,9.508925070822722,0.5754366414481217,29.870767169445248,0.8960365270458931,4952.0,0.000999737022445348,9.508925070822722,0.5754366414481217
