beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
27.5,0.01,0.01,0.001,10000.0,5359.813076972961,30.870544008790258,0.8976746540417118,0.0009996939614890326,4901.0,9.475804408668447,0.5966730037284815,30.870544008790258,0.8976746540417118,4901.0,0.0009996939614890326,9.475804408668447,0.5966730037284815
