beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
42.5,0.01,0.01,0.001,10000.0,7645.238168001175,31.05698631074965,0.9072538923445146,0.0009995652808607095,5628.0,9.262890023259938,0.5633936281097368,31.05698631074965,0.9072538923445146,5628.0,0.0009995652808607095,9.262890023259938,0.5633936281097368
