beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
47.5,0.01,0.01,0.001,10000.0,7962.952072620392,27.423335265850618,0.8442385844313339,0.0009997352670281319,5906.0,9.529345859071777,0.5148670597152337,27.924962299942976,0.8615680587652209,3640.0,0.002520642800559539,9.722996219333679,0.5503313273159324
