beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
37.5,0.01,0.01,0.001,10000.0,4941.648756504059,31.955440816431327,0.9334929032803093,0.0009995793697298349,5225.0,9.292462303245314,0.5767881907130238,31.955440816431327,0.9334929032803093,5225.0,0.0009995793697298349,9.292462303245314,0.5767881907130238
