k,PSNR,SSIM,mse,Log-Gradient,Angle
0.0,20.40151524029995,0.5059242033487106,0.0,10.98428340752713,0.5811629336451424
1.0,20.404558312113537,0.5060662127089154,0.010121850298949842,10.98389135028966,0.5938697295007421
2.0,20.408115240094244,0.5062367913094199,0.01199067416237608,10.983438502139856,0.5940153153503386
3.0,20.411699221673395,0.5064093111578738,0.01212550711858112,10.982982531487957,0.5940755175142766
4.0,20.415284695031843,0.5065820244627265,0.012137398004256072,10.982526378181383,0.5940870315207948
5.0,20.418869155828393,0.5067547360019765,0.012133877437161891,10.982070333677587,0.5941003598168278
6.0,20.422452130151314,0.5069274056071085,0.012126788640251088,10.981614454216706,0.5941151900659908
7.0,20.426033492799927,0.5071000229586927,0.012118599452038751,10.981158754989051,0.5941255374588936
8.0,20.429613204628723,0.507272584660987,0.01211001072239995,10.980703241190133,0.5941360951846842
9.0,20.433191250425903,0.507445089163166,0.012101217085507725,10.98024791545969,0.5941421288008202
10.0,20.436767623287643,0.5076175357735457,0.012092328340829666,10.979792778997762,0.5941480635614885
11.0,20.44034231951899,0.5077899241380138,0.01208339083332141,10.97933783247296,0.5941559841836185
12.0,20.443915336804164,0.5079622540149578,0.012074418651303164,10.978883076383156,0.5941634403232622
13.0,20.447486673737117,0.5081345252149262,0.01206542603810449,10.978428511092966,0.5941712841935635
14.0,20.451056329340133,0.5083067375941797,0.012056419769899766,10.977974136838418,0.5941792961180162
15.0,20.45462430290542,0.5084788910377182,0.01204740205858462,10.97751995381434,0.5941872646038111
16.0,20.45819059396433,0.5086509854530495,0.012038383724631316,10.977065962133516,0.5941950319765404
17.0,20.461755202135123,0.5088230207587742,0.012029363483749427,10.976612161895867,0.594202824195427
18.0,20.465318126996273,0.508994996865244,0.012020337520173804,10.976158553235043,0.5942108336245738
19.0,20.46887936829648,0.5091669137021203,0.0120113127178504,10.975705136240709,0.5942192479605893
20.0,20.47243892581152,0.5093387712006586,0.012002292070024373,10.975251910979063,0.5942277746305915
21.0,20.47599679926206,0.5095105692887757,0.011993272821346749,10.974798877516237,0.5942363212942395
