beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
15.0,0.01,0.01,0.001,10000.0,4563.337527036667,26.014380983711245,0.7015640763344093,0.0009997890206965845,3334.0,10.171006444106,0.6050200583241427,26.014380983711245,0.7015640763344093,3334.0,0.0009997890206965845,10.171006444106,0.6050200583241427
