k,PSNR,SSIM,mse,Log-Gradient,Angle
0.0,20.62752615396559,0.4412252659800897,0.0,10.900231517168379,0.5944121105719559
1.0,20.63068010909104,0.44138329141847904,0.009903448982122821,10.899802835816622,0.5997098885746592
2.0,20.634483774272216,0.44157874164247657,0.01214080826634568,10.899290194350947,0.5997188133581555
3.0,20.638326573317404,0.44177685060427224,0.012317035577790788,10.898772605462861,0.5997291408180252
4.0,20.642173617651906,0.4419753003811169,0.01233733572509089,10.898254451712829,0.5997464626192565
5.0,20.646021572666598,0.4421738547659147,0.012338833283515285,10.897736151673401,0.5997593885398186
6.0,20.649869908545632,0.44237247427052867,0.012336803898338354,10.8972177726708,0.5997661962654146
7.0,20.6537184992772,0.4425711492080402,0.012333815436581602,10.896699330942786,0.5997783684467589
8.0,20.65756730447227,0.4427698764458732,0.01233048079534005,10.896180831526602,0.5997847230747869
9.0,20.661416310691735,0.44296865483705883,0.012327010103308618,10.8956622764201,0.5997914065485861
10.0,20.665265510750338,0.4431674837370411,0.012323465163264798,10.895143666669695,0.5997992387042359
11.0,20.669114899758554,0.44336636269135415,0.012319865732704665,10.894625003045515,0.5998067957537945
12.0,20.672964475699935,0.4435652914959569,0.012316239105740865,10.894106286033255,0.599814821133569
13.0,20.676814237218082,0.443764270012123,0.012312597743151701,10.893587515862182,0.5998225019429775
14.0,20.68066418334835,0.4439632981257285,0.012308945614784393,10.893068692703634,0.5998298504268561
15.0,20.68451431313075,0.44416237572744127,0.012305286165007355,10.892549816702587,0.5998400590535653
16.0,20.688364625913778,0.44436150273427466,0.01230162334345781,10.892030887974382,0.5998508329338074
17.0,20.692215120984198,0.44456067906130986,0.012297953913558845,10.891511906657811,0.5998610172718057
18.0,20.69606579776462,0.444759904631848,0.012294282315522966,10.89099287282931,0.5998709290846042
19.0,20.699916655763666,0.4449591793770456,0.012290609214444134,10.890473786570805,0.5998807497033486
20.0,20.703767694496257,0.445158503226665,0.012286935363537616,10.889954647952168,0.5998905402032598
21.0,20.70761891344555,0.44535787610499966,0.012283260607562508,10.889435457037726,0.5999002849630984
22.0,20.711470312118422,0.4455572979405642,0.01227958534596613,10.888916213895476,0.5999099910273351
23.0,20.715321890052792,0.44575676866597025,0.012275909920918171,10.88839691858836,0.599919890526155
24.0,20.719173646783958,0.44595628821338384,0.012272234328749333,10.887877571177489,0.5999300022917468
25.0,20.723025581816444,0.44615585651045003,0.01226855801444519,10.887358171716977,0.5999401060208772
26.0,20.726877694681384,0.4463554734889102,0.012264881329783579,10.886838720268894,0.5999501602536736
27.0,20.73072998490671,0.4465551390801259,0.012261204160331069,10.886319216895638,0.5999601178140589
28.0,20.73458245203055,0.4467548532163905,0.012257526945841557,10.885799661655897,0.5999700603268343
29.0,20.73843509558651,0.44695461582935686,0.012253849596797652,10.885280054607662,0.5999799669136293
