beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
35.0,0.01,0.01,0.001,10000.0,6778.435213804245,30.217542101494878,0.9247930907375445,0.0009998277450288086,5346.0,9.521194034356734,0.5596566944883535,30.217542101494878,0.9247930907375445,5346.0,0.0009998277450288086,9.521194034356734,0.5596566944883535
