k,PSNR,SSIM,mse,Log-Gradient,Angle
0.0,20.62752615396559,0.4412252659800897,0.0,10.900231517168379,0.5944121105719559
1.0,20.63067937156135,0.4413832544625563,0.009901133415010676,10.899802936065987,0.599709886290173
2.0,20.634481409667064,0.441578622002956,0.012135690515813004,10.899290514764134,0.5997188050394487
3.0,20.638321682807785,0.4417766019049618,0.012309054265761309,10.898773267151965,0.5997291326054407
4.0,20.642165301348925,0.4419748761435658,0.012326477692629699,10.898255575952904,0.5997464468554453
5.0,20.646008930395205,0.4421732084643884,0.012325097134418454,10.89773785980494,0.5997593515402055
6.0,20.649852039967193,0.44237155934120204,0.012320190896400776,10.89722018608392,0.5997661787399183
7.0,20.65369450391913,0.4425699190513061,0.012314327538736543,10.896702571073318,0.5997783049463156
8.0,20.657536281737965,0.44276828442716415,0.012308120180006401,10.896185019854794,0.5997846233275183
9.0,20.661377359864485,0.44296665428721,0.012301779058285365,10.895667534470006,0.599791295963351
10.0,20.6652177309956,0.44316502795252655,0.01229536601076738,10.895150116008816,0.5997991013120257
11.0,20.669057390125936,0.44336340493449894,0.01228890081231792,10.894632765284518,0.5998066337207871
12.0,20.672896335124314,0.443561784995081,0.012282410781159233,10.894115482825752,0.5998146363459255
13.0,20.67673456452078,0.44376016796166895,0.012275908387828587,10.893598268904547,0.5998222755922938
14.0,20.680572077237926,0.44395855368638193,0.012269397603384575,10.893081123734916,0.5998296268203164
15.0,20.684408872204052,0.44415694202625394,0.012262881878407489,10.89256404750434,0.5998398213674011
16.0,20.68824494865671,0.4443553328647756,0.012256365164672623,10.892047040370594,0.599850541256045
17.0,20.69208030577275,0.44455372608363136,0.012249844226314041,10.89153010251473,0.5998606809525974
18.0,20.6959149428657,0.44475212157283694,0.012243323506697183,10.89101323405536,0.5998705509668444
19.0,20.69974885933587,0.4449505192303751,0.012236803671189291,10.89049643511648,0.5998803207451295
20.0,20.70358205459079,0.4451489189529441,0.012230285475651073,10.889979705809921,0.5998900689118346
21.0,20.707414528007007,0.445347320631897,0.012223768762964785,10.88946304624187,0.5998997627828869
22.0,20.711246278985705,0.44554572416291416,0.012217253933871335,10.888946456522078,0.5999094245784727
23.0,20.715077306959895,0.44574412944589614,0.01221074133093613,10.888429936755136,0.5999192750909949
24.0,20.718907611360805,0.44594253638040077,0.012204230949969131,10.887913487043706,0.599929325634303
25.0,20.722737191589786,0.4461409448615869,0.012197722234355023,10.88739710748335,0.5999393704992166
26.0,20.726566047075533,0.44633935478881964,0.012191215534880034,10.886880798177499,0.5999493671183683
27.0,20.73039417724452,0.4465377660612047,0.012184710740677987,10.88636455922978,0.5999592665582173
28.0,20.734221581534204,0.44673617857889464,0.01217820829029309,10.885848390740021,0.5999691417371561
29.0,20.738048259378303,0.44693459224150484,0.012171708092416467,10.885332292807249,0.5999789846055664
30.0,20.741874210195625,0.44713300694663866,0.012165209755475793,10.884816265528775,0.5999887503206812
31.0,20.745699433425273,0.4473314225945053,0.012158713785432094,10.884300309003265,0.5999984305644043
32.0,20.74952392850666,0.44752983908531047,0.01215222019062041,10.883784423329134,0.6000082473864442
33.0,20.75334769487178,0.44772825631840635,0.012145728898472237,10.883268608604427,0.6000180412681324
34.0,20.757170731934153,0.4479266741910682,0.012139239716664228,10.882752864926598,0.6000278934363751
35.0,20.76099303912891,0.4481250926031028,0.01213275270424597,10.882237192391054,0.6000377093639291
36.0,20.76481461589539,0.4483235114546071,0.01212626800802456,10.881721591094635,0.600047683433001
37.0,20.768635461674965,0.44852193064580775,0.012119785699757031,10.881206061134849,0.6000575687567518
38.0,20.772455575909294,0.4487203500769243,0.01211330578243571,10.88069060260911,0.6000674921589988
39.0,20.776274958040275,0.44891876964816824,0.012106828258564498,10.880175215614758,0.6000774413949963
40.0,20.780093607510075,0.4491171892597407,0.01210035313023881,10.879659900249058,0.6000873655171348
41.0,20.783911523761095,0.449315608811841,0.012093880399210694,10.879144656609222,0.600097301918242
42.0,20.78772870623597,0.4495140282046525,0.012087410066942283,10.878629484792409,0.6001072095321195
43.0,20.791545154377605,0.4497124473383556,0.012080942134649901,10.878114384895735,0.6001171141598826
44.0,20.795360867629114,0.4499108661131155,0.012074476603340493,10.877599357016276,0.6001269687133989
