beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
32.5,0.01,0.01,0.001,10000.0,7194.865400791168,30.80223870868009,0.8989847446707224,0.0009999891947141614,5395.0,9.378091347660078,0.5841991723617843,30.80223870868009,0.8989847446707224,5395.0,0.0009999891947141614,9.378091347660078,0.5841991723617843
