beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
50.0,0.01,0.01,0.001,10000.0,7998.820301294327,28.09533575725533,0.8550573957336102,0.0009997675488585985,5938.0,9.418044640938508,0.5279731677991188,28.528532734672506,0.8662528770126702,3811.0,0.0024173991415628944,9.598042175280124,0.5541024246266405
