beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
32.5,0.01,0.01,0.001,10000.0,7140.0812067985535,28.238589971944215,0.8905791559309058,0.0009997750413875848,5486.0,9.732493371600395,0.5590539747053128,28.238589971944215,0.8905791559309058,5486.0,0.0009997750413875848,9.732493371600395,0.5590539747053128
