k,PSNR,SSIM,mse,Log-Gradient,Angle
0.0,20.498970338661678,0.6110212520035717,0.0,11.030948412321084,0.584873253862361
1.0,20.501981662218853,0.6111498087318685,0.010066088403563309,11.030589661462699,0.587654664392764
2.0,20.50548818192165,0.6113022797206698,0.011844517633469276,11.030178485512971,0.5876821142194163
3.0,20.50901731690994,0.6114559220352201,0.011953494708463299,11.02976497635707,0.5876773712169142
4.0,20.512547642828093,0.6116096350558545,0.011961343240105459,11.029351344189896,0.5876754276586967
5.0,20.516077342018477,0.6117633235251172,0.011958107985542187,11.028937779818568,0.5876789120277656
6.0,20.519606150718342,0.6119169736843664,0.011952775380500385,11.028524313757881,0.5876844235948903
7.0,20.523134015460258,0.6120705825531833,0.011946869542203144,11.028110953660953,0.5876884712335791
8.0,20.526660920720133,0.6122241493231619,0.011940749913682092,11.027697702270377,0.587692359294977
9.0,20.530186858279478,0.6123776735157652,0.011934535206102388,11.027284560840847,0.5876954857814929
10.0,20.533711823925902,0.6125311548935245,0.011928249102413774,11.026871530219719,0.5876984530757147
11.0,20.537235816481093,0.6126845933797425,0.011921936920007216,11.026458610834982,0.5877013231876002
12.0,20.54075883424616,0.6128379888793378,0.01191560867522719,11.02604580293233,0.5877044297083438
13.0,20.54428087622575,0.6129913413281759,0.011909274261900296,11.025633106689453,0.5877077083478034
14.0,20.547801941554525,0.6131446506716416,0.01190293407107825,11.02522052234239,0.5877109834596517
15.0,20.551322029513805,0.6132979168590746,0.011896590958502103,11.024808050021305,0.5877142104601174
16.0,20.55484113929755,0.6134511398353046,0.011890247450131614,11.024395689820613,0.5877174504368017
17.0,20.55835927007938,0.6136043195438714,0.011883904404617163,11.023983441820453,0.5877207239180477
18.0,20.561876421137626,0.6137574559350453,0.011877558218385096,11.023571306123056,0.5877241144128937
19.0,20.565392591787358,0.6139105489623425,0.011871212304380381,11.023159282821165,0.5877274882209551
20.0,20.56890778134987,0.6140635985791726,0.01186486907286174,11.022747371993264,0.5877308914283376
21.0,20.572421989150385,0.6142166047392666,0.01185852547072103,11.022335573717877,0.5877343371288327
22.0,20.575935214517127,0.6143695673965996,0.011852182043100477,11.021923888080835,0.587737740177758
23.0,20.579447456780713,0.6145224865053461,0.011845841180387673,11.021512315157599,0.5877411202633223
24.0,20.582958715273616,0.6146753620198443,0.011839501971898574,11.021100855029248,0.5877444557670634
25.0,20.586468989329898,0.6148281938945643,0.011833164843653526,11.02068950776419,0.5877477073342854
26.0,20.58997827828484,0.6149809820840978,0.011826828342697222,11.020278273440189,0.5877508604555651
27.0,20.59348658147483,0.6151337265431333,0.011820491055297198,11.01986715214267,0.5877539746136141
28.0,20.596993898237198,0.6152864272264512,0.011814156150963687,11.019456143941387,0.5877570714537246
29.0,20.60050022791007,0.6154390840889126,0.011807823519108349,11.019045248902414,0.587760191852358
30.0,20.60400556983231,0.6155916970854532,0.011801493407817174,11.018634467095946,0.5877632770824918
31.0,20.60750992334341,0.6157442661710785,0.011795165819823442,11.01822379859196,0.5877662825971722
32.0,20.611013287783464,0.615896791300857,0.011788840756504515,11.017813243460234,0.5877692147799246
33.0,20.614515662493172,0.6160492724299221,0.01178251799892861,11.017402801769213,0.5877722068396999
