beta,tau,sigma,tol,iterMax,time,psnr_final,ssim_final,mse_final,nIter,log_grad_final,theta_final,max_psnr,ssim_argmax_psnr,argmax_psnr,mse_graph_argmax_psnr,log_grad_graph_argmax_psnr,theta_graph_argmax_psnr
22.5,0.01,0.01,0.001,10000.0,5827.0485253334045,26.18036313873936,0.8293946607079206,0.0009999179884324263,4534.0,10.171531730926114,0.5711814307437885,26.18036313873936,0.8293946607079206,4534.0,0.0009999179884324263,10.171531730926114,0.5711814307437885
